utc_offset_seconds,generationtime_ms,latitude,longitude,elevation,hourly.relativehumidity_2m,hourly.time,hourly.temperature_2m,hourly.snow_height,hourly.freezinglevel_height,hourly.dewpoint_2m,hourly.pressure_msl,hourly.precipitation,hourly.apparent_temperature,hourly.weathercode,hourly_units.relativehumidity_2m,hourly_units.time,hourly_units.dewpoint_2m,hourly_units.snow_height,hourly_units.freezinglevel_height,hourly_units.temperature_2m,hourly_units.pressure_msl,hourly_units.precipitation,hourly_units.weathercode,hourly_units.apparent_temperature
3600,2.4039745330810547,48.86,2.3599997,46.1875,85,2021-11-05T10:00,8.5,0,1300,6.1,1026.4,0.02,6.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,80,2021-11-05T11:00,9.4,0,1369,6.1,1026.9,0.01,6.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,77,2021-11-05T12:00,9.9,0,1303,6,1026.9,0.01,7.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,74,2021-11-05T13:00,10.3,0,1313,5.8,1026.9,0.01,7.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,69,2021-11-05T14:00,10.7,0,1333,5.3,1026.9,0,8.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,65,2021-11-05T15:00,11.1,0,1359,4.8,1026.9,0,8.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,63,2021-11-05T16:00,11.1,0,1386,4.3,1027.4,0,8.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,66,2021-11-05T17:00,10.6,0,1388,4.3,1027.9,0,8.2,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,71,2021-11-05T18:00,9.7,0,1382,4.6,1028.5,0,7.5,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,78,2021-11-05T19:00,8.5,0,1382,4.9,1029,0,6.6,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,81,2021-11-05T20:00,7.9,0,1390,4.9,1029.5,0,6.1,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,83,2021-11-05T21:00,7.4,0,1403,4.8,1030,0,5.6,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,85,2021-11-05T22:00,6.8,0,1451,4.5,1030.5,0,5,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,87,2021-11-05T23:00,6.3,0,1526,4.4,1030.5,0,4.6,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-06T00:00,5.8,0,1624,4.2,1030.5,0,4.1,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-06T01:00,5.2,0,1749,3.9,1030.5,0,3.4,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-06T02:00,4.8,0,1828,3.7,1030.5,0,3,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-06T03:00,4.5,0,1901,3.4,1030.5,0,2.6,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-06T04:00,4,0,1984,3,1030.5,0,2.1,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,95,2021-11-06T05:00,3.4,0,2034,2.6,1030.5,0,1.4,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,98,2021-11-06T06:00,2.6,0,2074,2.2,1030.5,0,0.5,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,100,2021-11-06T07:00,2.2,0,2108,1.8,1031,0,0,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,97,2021-11-06T08:00,2.4,0,2110,1.8,1031,0,0.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-06T09:00,3.1,0,2098,2,1032,0,0.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,86,2021-11-06T10:00,4.4,0,2092,2.4,1032,0,2.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,80,2021-11-06T11:00,6,0,2114,2.8,1032,0,3.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,73,2021-11-06T12:00,8,0,2146,3.3,1032,0,5.8,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,66,2021-11-06T13:00,10.1,0,2182,4.1,1031,0,7.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,65,2021-11-06T14:00,11,0,2188,4.8,1030.5,0,8.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,67,2021-11-06T15:00,11.4,0,2186,5.6,1030.5,0,9.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,70,2021-11-06T16:00,11.5,0,2202,6.3,1030,0,9.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,74,2021-11-06T17:00,11.1,0,2244,6.6,1030,0,9.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,77,2021-11-06T18:00,10.4,0,2302,6.7,1030,0,8.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,81,2021-11-06T19:00,9.5,0,2388,6.6,1030,0,7.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,82,2021-11-06T20:00,9.1,0,2452,6.4,1030,0,7.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,83,2021-11-06T21:00,8.9,0,2520,6.2,1030,0,7.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,83,2021-11-06T22:00,8.5,0,2618,5.8,1030,0,6.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,84,2021-11-06T23:00,8.2,0,2706,5.7,1030,0,6.3,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,85,2021-11-07T00:00,7.8,0,2804,5.6,1029.5,0,5.9,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,87,2021-11-07T01:00,7.3,0,2900,5.4,1029.5,0,5.3,0,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-07T02:00,6.9,0,2930,5.3,1029.5,0,5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-07T03:00,6.6,0,2936,5.1,1029,0,4.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-07T04:00,6.2,0,2916,5,1029,0,4.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-07T05:00,6.1,0,2874,4.9,1029,0,4.1,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-07T06:00,6,0,2814,4.9,1029,0,4.1,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-07T07:00,6,0,2752,4.9,1029,0,4.1,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-07T08:00,9.9,0,2434,8.1,1028.6,0,8.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,89,2021-11-07T09:00,10.2,0,2412,8.5,1028.6,0,9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-07T10:00,10.8,0,2396,8.9,1029.1,0,9.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,87,2021-11-07T11:00,11.4,0,2382,9.3,1029.1,0,10.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,85,2021-11-07T12:00,12.2,0,2372,9.7,1029.1,0,11,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,83,2021-11-07T13:00,13,0,2442,10.2,1029.1,0,11.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,82,2021-11-07T14:00,13.6,0,2610,10.6,1028.6,0,12.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,81,2021-11-07T15:00,14.1,0,2844,11,1028.6,0,13.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,82,2021-11-07T16:00,14.5,0,3128,11.4,1028.1,0,14.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,83,2021-11-07T17:00,14.2,0,3280,11.5,1028.1,0,14.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,86,2021-11-07T18:00,13.8,0,3408,11.4,1028.6,0,13.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-07T19:00,13.1,0,3520,11.3,1028.6,0,12.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,90,2021-11-07T20:00,12.8,0,3536,11.2,1028.6,0,12.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-07T21:00,12.6,0,3508,11.1,1028.6,0,12.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-07T22:00,12.2,0,3480,11,1028.6,0,11.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-07T23:00,12,0,3496,10.9,1028.1,0,11.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,95,2021-11-08T00:00,11.7,0,3526,10.9,1028.1,0,11.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,96,2021-11-08T01:00,11.4,0,3550,10.8,1027.5,0,11.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,96,2021-11-08T02:00,11.3,0,3538,10.7,1027.5,0,11.1,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,96,2021-11-08T03:00,11.2,0,3510,10.7,1027,0,11.1,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,96,2021-11-08T04:00,11.1,0,3490,10.5,1026.5,0,10.9,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,97,2021-11-08T05:00,10.9,0,3506,10.4,1026,0,10.7,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,98,2021-11-08T06:00,10.6,0,3536,10.3,1026,0,10.3,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,98,2021-11-08T07:00,10.5,0,3572,10.2,1025.5,0,10,45,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,97,2021-11-08T08:00,10.7,0,3588,10.2,1025.5,0,10.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,95,2021-11-08T09:00,10.9,0,3600,10.2,1025.5,0,10.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,92,2021-11-08T10:00,11.6,0,3604,10.3,1025.5,0,11,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,88,2021-11-08T11:00,12.4,0,3586,10.4,1025,0,11.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,82,2021-11-08T12:00,13.4,0,3558,10.4,1024.5,0,12.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,77,2021-11-08T13:00,14.5,0,3530,10.5,1024,0,13.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,75,2021-11-08T14:00,14.8,0,3526,10.5,1023.5,0,13.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,74,2021-11-08T15:00,14.9,0,3530,10.4,1023,0,13.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,76,2021-11-08T16:00,14.6,0,3536,10.4,1022,0,13.5,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,80,2021-11-08T17:00,13.9,0,3540,10.4,1022,0,13.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,85,2021-11-08T18:00,13,0,3546,10.5,1021.5,0,12.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,91,2021-11-08T19:00,11.8,0,3538,10.4,1021.5,0,11.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,93,2021-11-08T20:00,11.2,0,3504,10.1,1021,0,10.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,94,2021-11-08T21:00,10.7,0,3458,9.8,1020.5,0,10,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,95,2021-11-08T22:00,10.2,0,3416,9.4,1020,0,9.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,2.4039745330810547,48.86,2.3599997,46.1875,94,2021-11-08T23:00,10,0,3416,9.1,1019.5,0,9.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T00:00,9.2,0,1601,8.3,1003.1,1.11,7.5,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T01:00,9.2,0,1624,8.3,1002.1,0.46,7.7,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T02:00,9,0,1582,8,1002.1,0.26,7.4,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T03:00,8.9,0,1579,8,1002.1,0.1,7.1,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T04:00,8.9,0,1602,8,1001.6,0.35,7.2,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T05:00,8.6,0,1595,7.7,1000.6,0.16,7,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-02T06:00,8.5,0,1612,7.4,1001.1,0.04,7,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-02T07:00,8.4,0,1607,6.5,1001.1,0.01,6.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-02T08:00,9.3,0,1564,6.6,1001.1,0,8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-02T09:00,9.7,0,1556,7.1,1001.1,0,8.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-02T10:00,8.4,0,1607,6.5,1001.1,0,6.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-02T11:00,9.3,0,1564,6.6,1001.1,0,8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-02T12:00,9.7,0,1556,7.1,1001.1,0,8.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,85,2021-11-02T13:00,9.7,0,1583,7.2,1001.1,0,8.5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,80,2021-11-02T14:00,10.5,0,1584,7.3,1000.6,0,9.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,76,2021-11-02T15:00,11,0,1508,6.9,1001.1,0,9.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,78,2021-11-02T16:00,10.8,0,1466,7.1,1001.1,0,9.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,83,2021-11-02T17:00,10,0,1498,7.2,1001.6,0,9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-02T18:00,9.3,0,1531,7.2,1001.6,0,8.2,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-02T19:00,8.3,0,1471,7,1001.6,0,7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-02T20:00,8,0,1493,6.9,1002.1,0,6.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,93,2021-11-02T21:00,8.1,0,1443,6.9,1002.1,0.13,6.8,80,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-02T22:00,7.8,0,1432,6.9,1002.1,0,6.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,95,2021-11-02T23:00,7.2,0,1465,6.3,1002.6,0,5.6,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-03T00:00,6.7,0,1391,5.8,1002.6,0,5,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-03T01:00,6.5,0,1423,5.5,1002.6,0,4.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,94,2021-11-03T02:00,6.4,0,1412,5.5,1003.1,0,4.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,95,2021-11-03T03:00,6.3,0,1355,5.5,1003.1,0,4.6,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,96,2021-11-03T04:00,6.1,0,1370,5.4,1003.1,0,4.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,97,2021-11-03T05:00,5.6,0,1383,5.1,1003.1,0,3.7,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,97,2021-11-03T06:00,5.2,0,1411,4.7,1003.6,0,3.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,97,2021-11-03T07:00,5.2,0,1394,4.8,1004.1,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,95,2021-11-03T08:00,5.8,0,1365,5,1004.6,0,3.8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,92,2021-11-03T09:00,6.7,0,1337,5.4,1005.1,0,4.9,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-03T10:00,7.9,0,1339,5.7,1005.1,0,6.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,80,2021-11-03T11:00,9,0,1330,5.7,1005.6,0,7.1,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,74,2021-11-03T12:00,9.8,0,1328,5.3,1005.6,0,8,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,69,2021-11-03T13:00,10.3,0,1385,5,1005.1,0,8.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,67,2021-11-03T14:00,10.7,0,1606,4.8,1004.6,0,8.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,66,2021-11-03T15:00,10.7,0,1629,4.7,1004.6,0,8.3,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,69,2021-11-03T16:00,10.2,0,1696,4.7,1004.1,0,8.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,77,2021-11-03T17:00,9,0,1726,5.1,1004.6,0,7,1,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,82,2021-11-03T18:00,8,0,1734,5.1,1004.6,0,5.9,2,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,84,2021-11-03T19:00,7.5,0,1771,4.9,1005.1,0,5.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,85,2021-11-03T20:00,7.1,0,1793,4.8,1005.1,0,5.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,86,2021-11-03T21:00,6.9,0,1854,4.7,1004.6,0,4.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-03T22:00,6.5,0,1889,4.5,1004.6,0,4.1,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-03T23:00,6.2,0,1914,4.4,1004.1,0,3.7,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T00:00,6,0,1989,4.2,1003.6,0,3.4,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T01:00,5.9,0,2010,4.2,1003.6,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-04T02:00,6.1,0,2056,4.2,1003.1,0,3.2,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,87,2021-11-04T03:00,6.2,0,2094,4.3,1002.1,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-04T04:00,6.3,0,2106,4.4,1001.6,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,88,2021-11-04T05:00,6.3,0,1998,4.5,1001.1,0,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T06:00,6.4,0,1801,4.7,1000.6,0.05,3.3,61,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
3600,1.8960237503051758,52.52,13.419998,44.8125,89,2021-11-04T07:00,6.4,0,1815,4.8,999.6,0.01,3.3,3,%,iso8601,°C,m,m,°C,hPa,mm,wmo code,°C
